date,cold,flu,pneumonia,coronavirus
2018-10-31,0.13908,0.19226,0.18372,0.01627
2018-11-01,0.13754,0.20681,0.17463,0.01572
2018-11-02,0.13099,0.18817,0.16454,0.01599
2018-11-03,0.11999,0.16626,0.15326,0.01309
2018-11-04,0.12435,0.1579,0.15581,0.0089
2018-11-05,0.15826,0.27371,0.23108,0.01127
2018-11-06,0.14608,0.25617,0.23899,0.01872
2018-11-07,0.12681,0.25253,0.22772,0.01436
2018-11-08,0.13481,0.2799,0.21462,0.01499
2018-11-09,0.12317,0.2259,0.20281,0.01363
2018-11-10,0.11463,0.17726,0.17335,0.01318
2018-11-11,0.12508,0.16554,0.15926,0.00909
2018-11-12,0.16599,0.29662,0.25671,0.01436
2018-11-13,0.14317,0.2579,0.26335,0.01899
2018-11-14,0.13681,0.23853,0.24044,0.01963
2018-11-15,0.13681,0.23626,0.22881,0.0209
2018-11-16,1.51604,0.41444,0.22535,0.02081
2018-11-17,0.13554,0.18926,0.16799,0.01636
2018-11-18,0.14208,0.2299,0.15335,3.16772
2018-11-19,0.19399,0.38698,0.26671,0.05099
2018-11-20,0.1849,0.34935,0.25008,0.02799
2018-11-21,0.17263,0.31899,0.23344,0.02509
2018-11-22,0.1709,0.35762,0.22199,0.02599
2018-11-23,0.1599,0.3518,0.22335,0.02581
2018-11-24,0.15944,0.28917,0.17481,0.05118
2018-11-25,0.14072,0.28653,0.17063,0.01754
2018-11-26,0.18208,0.53589,0.27626,0.02127
2018-11-27,0.17435,0.52107,0.25608,0.03527
2018-11-28,0.16472,0.49789,0.24453,0.02863
2018-11-29,0.18199,0.53452,0.25599,0.02799
2018-11-30,0.16463,0.53898,0.23672,0.0309
2018-12-01,0.14199,0.47925,0.19781,0.01927
2018-12-02,0.15781,0.46853,0.19026,0.01536
2018-12-03,0.19672,0.92488,0.30671,0.02381
2018-12-04,0.1859,0.83442,0.29562,0.02799
2018-12-05,0.19235,0.76852,0.26281,0.02499
2018-12-06,0.18244,0.77061,0.26717,0.02872
2018-12-07,0.17972,0.8127,0.23299,0.02645
2018-12-08,0.15699,0.68061,0.19508,0.02245
2018-12-09,0.16826,0.66425,0.18853,0.0199
2018-12-10,0.23308,1.12642,0.28226,0.02254
2018-12-11,0.21117,1.03169,0.27608,0.02281
2018-12-12,0.19926,0.99533,0.25926,0.0229
2018-12-13,0.18608,1.02169,0.25771,0.02445
2018-12-14,0.18072,1.05905,0.24008,0.02318
2018-12-15,0.17872,0.9057,0.20617,0.02027
2018-12-16,0.17054,0.90279,0.21026,0.01572
2018-12-17,0.22399,1.64576,0.31835,0.0239
2018-12-18,0.19635,1.46313,0.29053,0.02963
2018-12-19,0.2139,1.53795,0.30199,0.02163
2018-12-20,0.20526,1.57877,0.28371,0.02181
2018-12-21,0.18517,1.63995,0.27181,0.02709
2018-12-22,0.17654,1.6514,0.25071,0.01563
2018-12-23,0.1659,1.30886,0.21353,0.01418
2018-12-24,0.19899,1.81158,0.28299,0.01809
2018-12-25,0.1679,1.1476,0.20244,0.01318
2018-12-26,0.22308,1.62604,0.28071,0.01618
2018-12-27,0.20026,1.2805,0.25781,0.02127
2018-12-28,0.17954,1.18841,0.24808,0.02081
2018-12-29,0.15754,0.88797,0.20072,0.01527
2018-12-30,0.14035,0.79961,0.16999,0.01018
2018-12-31,0.14808,0.88424,0.22162,0.01036
2019-01-01,0.12208,0.5767,0.17344,0.01336
2019-01-02,0.15999,0.82097,0.24235,0.01418
2019-01-03,0.16081,0.70652,0.23562,0.01763
2019-01-04,0.15008,0.63579,0.21135,0.01063
2019-01-05,0.12154,0.46116,0.18535,0.01181
2019-01-06,0.11699,0.44371,0.16799,0.00827
2019-01-07,0.15263,0.65307,0.24026,0.00909
2019-01-08,0.12245,0.48789,0.21499,0.01327
2019-01-09,0.13472,0.42607,0.20963,0.01172
2019-01-10,0.11699,0.38835,0.22362,0.01272
2019-01-11,0.10708,0.34498,0.21017,0.01118
2019-01-12,0.09472,0.26126,0.16799,0.00909
2019-01-13,0.08654,0.23581,0.15235,0.00709
2019-01-14,0.10836,0.34362,0.2219,0.00763
2019-01-15,0.09726,0.2599,0.19881,0.01081
2019-01-16,0.09754,0.23962,0.18663,0.00954
2019-01-17,0.10008,0.22099,0.17854,0.00909
2019-01-18,0.09217,0.19881,0.16999,0.00963
2019-01-19,0.07699,0.15335,0.14145,0.00681
2019-01-20,0.08663,0.15181,0.13835,0.00845
2019-01-21,0.11399,0.22699,0.21326,0.00999
2019-01-22,0.10563,0.18972,0.18499,0.00981
2019-01-23,0.10481,0.17399,0.17154,0.01209
2019-01-24,0.09463,0.17817,0.15808,0.0119
2019-01-25,0.13063,0.34944,0.15826,0.01254
2019-01-26,0.1069,0.22672,0.13963,0.00818
2019-01-27,0.08508,0.19217,0.12281,0.00718
2019-01-28,0.11326,0.27099,0.17626,0.00836
2019-01-29,0.11045,0.22626,0.16708,0.01172
2019-01-30,0.09981,0.1849,0.15872,0.01145
2019-01-31,0.09299,0.17081,0.1519,0.01145
2019-02-01,0.08072,0.14517,0.12772,0.01018
2019-02-02,0.0749,0.12626,0.11381,0.00818
2019-02-03,0.08354,0.10599,0.11472,0.00599
2019-02-04,0.07208,0.09572,0.1079,0.00336
2019-02-05,0.06999,0.09254,0.10754,0.00318
2019-02-06,0.08845,0.1109,0.11926,0.00536
2019-02-07,0.10299,0.15572,0.17208,0.0079
2019-02-08,0.0959,0.12454,0.1519,0.0099
2019-02-09,0.09436,0.09363,0.13163,0.00781
2019-02-10,0.0929,0.08536,0.10563,0.00554
2019-02-11,0.11008,0.13135,0.14681,0.00909
2019-02-12,0.10054,0.1179,0.14426,0.01045
2019-02-13,0.09545,0.10599,0.14572,0.00818
2019-02-14,0.08945,0.10345,0.13781,0.00727
2019-02-15,0.08099,0.09172,0.1329,0.0089
2019-02-16,0.06799,0.07081,0.11417,0.00818
2019-02-17,0.0799,0.07554,0.10536,0.00609
2019-02-18,0.08854,0.11799,0.1549,0.00809
2019-02-19,0.08827,0.09872,0.14472,0.0089
2019-02-20,0.0819,0.10017,0.14135,0.00854
2019-02-21,0.07645,0.0889,0.14699,0.01145
2019-02-22,0.07354,0.09545,0.14126,0.00954
2019-02-23,0.06572,0.07499,0.11045,0.0119
2019-02-24,0.06763,0.0719,0.09899,0.00718
2019-02-25,0.08463,0.11099,0.15899,0.01045
2019-02-26,0.07945,0.09899,0.14626,0.01018
2019-02-27,0.08308,0.09554,0.14054,0.01145
2019-02-28,0.07681,0.08145,0.12572,0.01199
2019-03-01,0.07317,0.07763,0.10472,0.00772
2019-03-02,0.06354,0.07599,0.11436,0.00981
2019-03-03,0.07108,0.07208,0.10363,0.00636
2019-03-04,0.09217,0.10063,0.14617,0.00963
2019-03-05,0.0829,0.08799,0.15508,0.00863
2019-03-06,0.07827,0.08617,0.14372,0.01127
2019-03-07,0.07254,0.08708,0.13708,0.00909
2019-03-08,0.07154,0.08972,0.13408,0.0079
2019-03-09,0.08254,0.07781,0.1219,0.00718
2019-03-10,3.33989,0.08545,0.12208,0.00627
2019-03-11,15.72071,0.15381,0.16272,0.00836
2019-03-12,0.12508,0.13963,0.15381,0.01227
2019-03-13,0.24781,0.13963,0.15563,0.00936
2019-03-14,0.10226,0.15599,0.15081,0.0079
2019-03-15,0.09517,0.18435,0.14254,0.00599
2019-03-16,0.08545,0.14835,0.12372,0.00654
2019-03-17,0.1099,0.17226,0.12654,0.00663
2019-03-18,0.14063,0.33508,0.17535,0.00718
2019-03-19,0.12954,0.31199,0.17635,0.01054
2019-03-20,0.12008,0.32071,0.16908,0.00999
2019-03-21,0.12163,0.33244,0.17081,0.00981
2019-03-22,0.12881,0.32499,0.1659,0.00809
2019-03-23,0.11308,0.2649,0.14035,0.00754
2019-03-24,0.12308,0.25099,0.14163,0.00499
2019-03-25,0.16881,0.50562,0.20963,0.00863
2019-03-26,0.1459,0.44298,0.19299,0.0079
2019-03-27,0.14399,0.52352,0.19899,0.0069
2019-03-28,0.13226,0.46144,0.20435,0.00918
2019-03-29,0.13154,0.43171,0.19599,0.00945
2019-03-30,0.12717,0.34526,0.16926,0.00881
2019-03-31,0.13245,0.33235,0.15826,0.00881
2019-04-01,0.16544,0.58534,0.23662,0.00799
2019-04-02,0.15754,0.55125,0.2179,0.00972
2019-04-03,0.1449,0.51043,0.20517,0.01081
2019-04-04,0.1429,0.50734,0.20408,0.01081
2019-04-05,0.13699,0.4508,0.19263,0.00781
2019-04-06,0.11345,0.39235,0.16426,0.00672
2019-04-07,0.1469,0.39244,0.16172,0.00781
2019-04-08,0.19844,0.73997,0.24553,0.0099
2019-04-09,0.18154,0.67507,0.23162,0.01018
2019-04-10,0.15481,0.61307,0.2219,0.00799
2019-04-11,0.14935,0.57652,0.20872,0.00799
2019-04-12,0.12572,0.57725,0.19235,0.00772
2019-04-13,0.11008,0.42889,0.16863,0.00718
2019-04-14,0.12726,0.40998,0.16326,0.00563
2019-04-15,0.16499,0.76015,0.24753,0.00854
2019-04-16,0.14808,0.66861,0.21872,0.00963
2019-04-17,0.14099,0.6227,0.20326,0.00954
2019-04-18,0.13445,0.57489,0.21853,0.01009
2019-04-19,0.12608,0.50934,0.20672,0.00863
2019-04-20,0.10008,0.36698,0.16581,0.00854
2019-04-21,0.16654,0.36571,0.15145,0.00872
2019-04-22,0.14408,0.62507,0.22181,0.01254
2019-04-23,0.12499,0.50671,0.21226,0.01072
2019-04-24,0.10854,0.39826,0.2009,0.00781
2019-04-25,0.10554,0.35189,0.19744,0.00963
2019-04-26,0.10881,0.29199,0.18681,0.00854
2019-04-27,0.08299,0.20299,0.15199,0.00499
2019-04-28,0.1049,0.35826,0.15263,0.00409
2019-04-29,0.17254,0.63498,0.22344,0.00918
2019-04-30,0.15035,0.48689,0.20626,0.00763
2019-05-01,0.13845,0.26735,0.17554,0.00627
2019-05-02,0.14808,0.30826,0.20753,0.00663
2019-05-03,0.13435,0.24981,0.18417,0.00718
2019-05-04,0.09872,0.19817,0.15326,0.00436
2019-05-05,0.11163,0.1569,0.13181,0.00436
2019-05-06,0.13454,0.18317,0.18699,0.00672
2019-05-07,0.18181,0.25026,0.24662,0.00736
2019-05-08,0.16899,0.20899,0.24017,0.00899
2019-05-09,0.14835,0.17526,0.22472,0.00727
2019-05-10,0.13899,0.1599,0.20599,0.00827
2019-05-11,0.13599,0.11572,0.16863,0.0069
2019-05-12,0.13935,0.12145,0.15481,0.00636
2019-05-13,0.16899,0.18126,0.23744,0.00836
2019-05-14,0.1499,0.15744,0.22444,0.0089
2019-05-15,0.15317,0.1409,0.21744,0.00581
2019-05-16,0.14508,0.13117,0.21744,0.00563
2019-05-17,0.12535,0.11636,0.20817,0.00599
2019-05-18,0.11508,0.08108,0.1589,0.00554
2019-05-19,0.12281,0.08108,0.14908,0.00781
2019-05-20,0.15063,0.11517,0.23008,0.00918
2019-05-21,0.13472,0.10545,0.20535,0.01163
2019-05-22,0.14217,0.10172,0.20835,0.0099
2019-05-23,0.14081,0.0979,0.2019,0.00599
2019-05-24,0.12872,0.08217,0.18926,0.0089
2019-05-25,0.10663,0.06499,0.15099,0.00718
2019-05-26,0.14445,0.06899,0.14426,0.00836
2019-05-27,0.15644,0.09799,0.22108,0.00954
2019-05-28,0.13817,0.08617,0.21581,0.01054
2019-05-29,0.14554,0.08072,0.2059,0.00827
2019-05-30,0.14254,0.07436,0.18808,0.00936
2019-05-31,0.14281,0.06354,0.1849,0.0079
2019-06-01,0.13117,0.04718,0.14081,0.00699
2019-06-02,0.12363,0.05808,0.14526,0.0059
2019-06-03,0.14672,0.08117,0.22044,0.00999
2019-06-04,0.14635,0.06872,0.19044,0.00909
2019-06-05,0.13554,0.06072,0.18054,0.00918
2019-06-06,0.1199,0.04781,0.14499,0.00581
2019-06-07,0.13254,0.04699,0.18363,0.00654
2019-06-08,0.12599,0.04408,0.1419,0.00709
2019-06-09,0.13372,0.04954,0.1379,0.00581
2019-06-10,0.14526,0.06627,0.18472,0.00736
2019-06-11,0.13245,0.06163,0.1819,0.01263
2019-06-12,0.13172,0.09708,0.17581,0.01063
2019-06-13,0.1189,0.06008,0.16544,0.01072
2019-06-14,0.11272,0.05381,0.15708,0.00881
2019-06-15,0.09499,0.03481,0.12326,0.01354
2019-06-16,0.10536,0.04172,0.10699,0.0059
2019-06-17,0.13435,0.06108,0.16844,0.00981
2019-06-18,0.11345,0.0459,0.16954,0.00663
2019-06-19,0.08708,0.05327,0.16654,0.00809
2019-06-20,0.07817,0.04627,0.15208,0.00818
2019-06-21,0.07654,0.04345,0.14781,0.00645
2019-06-22,0.06018,0.0299,0.11217,0.00518
2019-06-23,0.07108,0.03799,0.1079,0.00463
2019-06-24,0.08727,0.05163,0.16054,0.00681
2019-06-25,0.07099,0.04081,0.15863,0.0059
2019-06-26,0.07545,0.04108,0.15017,0.00645
2019-06-27,0.07117,0.03563,0.1459,0.00427
2019-06-28,0.05927,0.03372,0.13572,0.00454
2019-06-29,0.05563,0.02836,0.10826,0.00418
2019-06-30,0.05627,0.03227,0.09863,0.00272
2019-07-01,0.06981,0.04363,0.15817,0.00572
2019-07-02,0.06681,0.03854,0.15526,0.00563
2019-07-03,0.06936,0.03699,0.14181,0.00663
2019-07-04,0.06908,0.03536,0.13317,0.00872
2019-07-05,0.06545,0.02872,0.12963,0.00481
2019-07-06,0.05236,0.02545,0.10708,0.00281
2019-07-07,0.05908,0.03054,0.09517,0.00481
2019-07-08,0.08681,0.04336,0.15172,0.00754
2019-07-09,0.07963,0.04018,0.13735,0.00527
2019-07-10,0.08427,0.03772,0.13126,0.00581
2019-07-11,0.08345,0.03918,0.13963,0.00654
2019-07-12,0.07936,0.03545,0.13181,0.00609
2019-07-13,0.06254,0.02518,0.09726,0.00472
2019-07-14,0.07081,0.0289,0.09636,0.0059
2019-07-15,0.09636,0.04818,0.1489,0.00672
2019-07-16,0.08881,0.03954,0.13854,0.0059
2019-07-17,0.08808,0.0369,0.13681,0.00509
2019-07-18,0.0779,0.03208,0.1289,0.00436
2019-07-19,0.07108,0.02527,0.11954,0.00572
2019-07-20,0.06299,0.02227,0.09426,0.00381
2019-07-21,0.05827,0.02227,0.08154,0.00354
2019-07-22,0.07372,0.03272,0.13254,0.00463
2019-07-23,0.06954,0.0289,0.12826,0.00609
2019-07-24,0.07045,0.02627,0.12845,0.0049
2019-07-25,0.06972,0.02554,0.12036,0.00436
2019-07-26,0.06254,0.02745,0.11099,0.00381
2019-07-27,0.07581,0.01963,0.09163,0.00281
2019-07-28,0.6327,0.02354,0.07899,0.00236
2019-07-29,0.07654,0.0329,0.13272,0.00445
2019-07-30,0.05927,0.02845,0.12481,0.00409
2019-07-31,0.06436,0.02563,0.11526,0.00299
2019-08-01,0.06317,0.0269,0.11108,0.00354
2019-08-02,0.07008,0.02309,0.10726,0.00299
2019-08-03,0.06536,0.01672,0.08881,0.00363
2019-08-04,0.07908,0.0199,0.08808,0.00327
2019-08-05,0.0979,0.02699,0.13072,0.0039
2019-08-06,2.31129,0.02527,0.12654,0.00381
2019-08-07,0.09181,0.02872,0.12917,0.00572
2019-08-08,0.07981,0.02672,0.12345,0.00536
2019-08-09,0.08254,0.02699,0.11845,0.00627
2019-08-10,0.0829,0.02118,0.09617,0.00445
2019-08-11,0.07608,0.02063,0.0859,0.0039
2019-08-12,0.08154,0.03227,0.14535,0.0039
2019-08-13,0.08427,0.0309,0.14408,0.00581
2019-08-14,0.0839,0.03099,0.12672,0.00627
2019-08-15,0.07545,0.0219,0.09972,0.00363
2019-08-16,0.08663,0.02518,0.13326,0.00399
2019-08-17,0.07017,0.0219,0.10636,0.00309
2019-08-18,0.07272,0.02445,0.0939,0.0039
2019-08-19,0.08317,0.03608,0.15744,0.0059
2019-08-20,0.08345,0.0379,0.19881,0.00827
2019-08-21,0.0839,0.03218,0.14535,0.00727
2019-08-22,0.08172,0.03736,0.13708,0.01299
2019-08-23,0.07463,0.03072,0.13872,0.00809
2019-08-24,0.07145,0.02381,0.10972,0.00427
2019-08-25,0.07499,0.03181,0.11199,0.00672
2019-08-26,0.09245,0.04499,0.17144,0.00699
2019-08-27,0.09563,0.04545,0.15554,0.00745
2019-08-28,0.1009,0.04745,0.14635,0.00781
2019-08-29,0.09472,0.04463,0.14963,0.00599
2019-08-30,0.08581,0.04408,0.14426,0.00663
2019-08-31,0.08817,0.0339,0.13235,0.00618
2019-09-01,0.09017,0.03945,0.11526,0.00445
2019-09-02,0.10417,0.06327,0.17772,0.00736
2019-09-03,0.22562,0.05827,0.15944,0.00754
2019-09-04,0.10981,0.05636,0.1529,0.00618
2019-09-05,0.10472,0.05845,0.16317,0.00727
2019-09-06,0.09526,0.05318,0.15145,0.00618
2019-09-07,0.10299,0.0409,0.12417,0.00409
2019-09-08,0.09445,0.04936,0.11536,0.00627
2019-09-09,0.12099,0.08017,0.19244,0.00572
2019-09-10,0.10799,0.06817,0.17472,0.00536
2019-09-11,0.10445,0.06299,0.16508,0.00599
2019-09-12,0.10354,0.04363,0.11708,0.00545
2019-09-13,0.10545,0.04236,0.10745,0.00345
2019-09-14,0.11036,0.05918,0.12317,0.0039
2019-09-15,0.12317,0.07072,0.13945,0.00481
2019-09-16,0.13772,0.13363,0.22672,0.00681
2019-09-17,0.15172,0.16099,0.20626,0.01045
2019-09-18,0.15517,0.14572,0.19344,0.01172
2019-09-19,0.1649,0.14017,0.21326,0.00854
2019-09-20,0.15726,0.13517,0.18372,0.0059
2019-09-21,0.1219,0.10426,0.14263,0.00563
2019-09-22,0.12508,0.10245,0.13526,0.00627
2019-09-23,0.14699,0.17644,0.21772,0.00672
2019-09-24,0.13326,0.16608,0.21362,0.00818
2019-09-25,0.12863,0.16217,0.20108,0.0099
2019-09-26,0.13145,0.16235,0.21035,0.00863
2019-09-27,0.12108,0.14763,0.19617,0.0089
2019-09-28,0.10181,0.11699,0.15163,0.00536
2019-09-29,0.10099,0.10617,0.14781,0.00336
2019-09-30,0.13417,0.18244,0.26099,0.00881
2019-10-01,0.12426,0.16117,0.21653,0.0079
2019-10-02,0.11317,0.15063,0.19981,0.00518
2019-10-03,0.09726,0.09608,0.15608,0.00581
2019-10-04,0.10445,0.15217,0.2099,0.00581
2019-10-05,0.10236,0.1139,0.16644,0.00472
2019-10-06,0.11654,0.11545,0.14363,0.00472
2019-10-07,0.1459,0.20172,0.2419,0.00627
2019-10-08,0.15045,0.20535,0.20508,0.00645
2019-10-09,0.13317,0.15026,0.15744,0.00499
2019-10-10,0.16426,0.23262,0.22153,0.00645
2019-10-11,0.14445,0.1969,0.21326,0.00772
2019-10-12,0.1109,0.14654,0.16999,0.00509
2019-10-13,0.11945,0.13899,0.15563,0.00427
2019-10-14,0.86642,0.27326,0.2639,0.00581
2019-10-15,0.15335,0.30517,0.23653,0.00645
2019-10-16,0.15481,0.2719,0.24862,0.00799
2019-10-17,0.14681,0.26126,0.24644,0.00927
2019-10-18,0.13017,0.24262,0.24262,0.00836
2019-10-19,0.10972,0.19617,0.2039,0.00536
2019-10-20,0.11563,0.18717,0.18072,0.00527
2019-10-21,0.15399,0.3198,0.2948,0.00881
2019-10-22,0.14399,0.28835,0.28171,0.00972
2019-10-23,0.1299,0.29208,0.28253,0.0099
2019-10-24,0.14272,0.25444,0.2709,0.00963
2019-10-25,0.12563,0.27335,0.24253,0.00781
2019-10-26,0.12863,0.22426,0.19472,0.00836
2019-10-27,0.12472,0.19935,0.16463,0.00699
2019-10-28,0.17572,0.35717,0.28371,0.00863
2019-10-29,0.15881,0.31171,0.25808,0.00936
2019-10-30,0.15335,0.26871,0.25517,0.00954
2019-10-31,0.13681,0.25826,0.25799,0.01054
2019-11-01,0.12054,0.24426,0.24899,0.00772
2019-11-02,0.10226,0.19917,0.2019,0.00872
2019-11-03,0.11099,0.18735,0.1869,0.0059
2019-11-04,0.14917,0.27926,0.31999,0.00754
2019-11-05,0.15617,0.2709,0.30717,0.01272
2019-11-06,0.15526,0.27171,0.33371,0.01009
2019-11-07,0.13481,0.25917,0.3088,0.00999
2019-11-08,0.19344,0.23544,0.29199,0.01036
2019-11-09,0.13154,0.18999,0.22035,0.00809
2019-11-10,0.12954,0.17554,0.20708,0.00809
2019-11-11,0.16117,0.30589,0.37498,0.00936
2019-11-12,0.14672,0.25153,0.35698,0.01081
2019-11-13,0.19344,0.25871,0.51298,0.01163
2019-11-14,0.15254,0.22972,0.4088,0.01227
2019-11-15,0.15035,0.48907,0.30417,0.01236
2019-11-16,0.11236,0.27635,0.22272,0.0079
2019-11-17,0.13408,0.23681,0.23117,0.00799
2019-11-18,0.17617,0.40271,0.34935,0.01136
2019-11-19,0.17899,0.32744,0.31271,0.01309
2019-11-20,0.15117,0.28371,0.29626,0.01345
2019-11-21,0.16344,0.2779,0.31189,0.01345
2019-11-22,0.16254,0.25662,0.29326,0.02309
2019-11-23,0.11645,0.19244,0.23762,0.01099
2019-11-24,0.12363,0.18444,0.22062,0.01118
2019-11-25,0.14981,0.32835,0.34908,0.01209
2019-11-26,0.15481,0.2909,0.31917,0.01481
2019-11-27,0.15863,0.28344,0.32226,0.0139
2019-11-28,0.14263,0.28017,0.29444,0.01736
2019-11-29,0.14863,0.25008,0.28026,0.01518
2019-11-30,0.15426,0.21144,0.23217,0.00927
2019-12-01,0.12008,0.21981,0.21908,0.00836
2019-12-02,0.16108,0.34789,0.33426,0.01372
2019-12-03,0.14426,0.32126,0.30444,0.0139
2019-12-04,0.14845,0.29317,0.32217,0.01518
2019-12-05,0.16181,0.3108,0.31662,0.01672
2019-12-06,0.13772,0.28944,0.28853,0.01336
2019-12-07,0.12408,0.24699,0.22144,0.01309
2019-12-08,0.11863,0.2539,0.19617,0.00836
2019-12-09,0.16308,0.4788,0.3318,0.01272
2019-12-10,0.13981,0.40789,0.30671,0.01881
2019-12-11,0.13972,0.39007,0.30299,0.01854
2019-12-12,0.13954,0.38226,0.30526,0.0199
2019-12-13,0.14217,0.44098,0.28344,0.01881
2019-12-14,0.11363,0.35898,0.21672,0.01499
2019-12-15,0.12445,0.35189,0.20381,0.01163
2019-12-16,0.16417,0.66434,0.33217,0.01536
2019-12-17,0.16172,0.59634,0.30362,0.02245
2019-12-18,0.15063,0.56607,0.2918,0.01999
2019-12-19,0.16935,0.56161,0.28608,0.0189
2019-12-20,0.15226,0.50853,0.26899,0.01854
2019-12-21,0.12899,0.43062,0.2249,0.01599
2019-12-22,0.1409,0.44362,0.1919,0.01427
2019-12-23,0.19126,0.75988,0.3008,0.01772
2019-12-24,0.15881,0.60034,0.26544,0.02418
2019-12-25,0.15608,0.41498,0.19963,0.01163
2019-12-26,0.18417,0.83261,0.29299,0.01518
2019-12-27,0.18044,0.77006,0.26662,0.02363
2019-12-28,0.16663,0.62289,0.22535,0.01609
2019-12-29,0.15826,0.57089,0.21626,0.01181
2019-12-30,0.18126,0.8857,0.31562,0.02054
2019-12-31,0.16581,0.64488,0.31153,0.02236
2020-01-01,0.14454,0.48434,0.4488,0.01699
2020-01-02,0.19508,0.85751,0.36471,0.01827
2020-01-03,0.19581,0.80443,0.46598,0.02845
2020-01-04,0.60343,0.86961,0.49571,0.02136
2020-01-05,0.20081,0.84152,0.41644,0.01927
2020-01-06,0.23081,1.1816,0.66088,0.03154
2020-01-07,0.20853,0.96233,0.5777,0.03927
2020-01-08,0.1949,0.81824,11.3932,0.02636
2020-01-09,0.1979,0.77115,8.93,39.62181
2020-01-10,0.17854,0.72197,0.62352,11.13921
2020-01-11,0.15872,0.5578,0.66398,0.50434
2020-01-12,0.16199,0.50962,0.42062,0.21144
2020-01-13,0.17744,0.83315,0.56871,0.19244
2020-01-14,0.16708,0.7147,0.49453,0.25108
2020-01-15,0.15999,0.5947,0.48116,0.15535
2020-01-16,0.16754,0.5917,0.79143,0.38498
2020-01-17,0.1659,0.56916,0.79361,0.55043
2020-01-18,0.14345,0.42089,0.55216,0.26262
2020-01-19,0.15217,0.39953,0.61598,0.32662
2020-01-20,0.19217,0.70343,3.63716,20.6961
2020-01-21,0.22462,0.59789,4.31987,35.33284
2020-01-22,0.23808,0.56661,3.66416,29.74474
2020-01-23,0.30308,0.55625,3.18035,100
2020-01-24,0.34689,0.40226,2.48156,86.11541
2020-01-25,0.70888,0.39744,3.40926,62.84847
2020-01-26,0.96569,0.40126,3.43989,39.62772
2020-01-27,1.39513,0.50253,4.38777,57.07446
2020-01-28,1.56922,0.64298,4.5434,72.63073
2020-01-29,1.19978,0.49207,2.73,52.06261
2020-01-30,0.98978,0.44953,2.17811,45.93889
2020-01-31,1.35841,0.84061,2.1802,58.4187
2020-02-01,1.29296,0.79288,1.44032,41.5073
2020-02-02,1.4925,0.45298,1.37923,41.73647
2020-02-03,1.20932,0.49516,1.33886,50.1994
2020-02-04,1.06169,0.37907,0.99397,37.28806
2020-02-05,1.09323,0.34444,0.85588,35.23094
2020-02-06,1.03724,0.31644,0.79524,39.3959
2020-02-07,0.91715,0.25808,0.80733,31.71404
2020-02-08,0.89597,0.18081,0.53789,40.46614
2020-02-09,0.77052,0.17208,0.46189,36.07691
2020-02-10,0.63816,0.21499,0.50871,52.11234
2020-02-11,0.5338,0.17072,0.40544,18.13918
2020-02-12,0.47862,0.15281,0.37889,15.90997
2020-02-13,0.38444,0.13999,0.37753,15.08472
2020-02-14,0.32153,0.11808,0.2769,16.94803
2020-02-15,0.35944,0.10026,0.25471,10.34468
2020-02-16,0.35171,0.0899,0.35953,9.79906
2020-02-17,0.32426,0.12045,0.45144,10.98521
2020-02-18,0.32108,0.11963,1.00833,14.97945
2020-02-19,0.59207,0.13172,0.96769,40.75986
2020-02-20,0.98306,0.17026,1.15151,59.21885
2020-02-21,1.42804,0.17808,1.17051,72.15665
2020-02-22,1.91594,0.19472,1.27032,85.23907
2020-02-23,1.94203,0.19326,1.15841,82.90014
2020-02-24,1.78603,0.22708,1.17887,79.89478
2020-02-25,1.67058,0.20181,1.02206,79.95441
2020-02-26,1.42177,0.19281,0.87142,71.26268
2020-02-27,1.2255,0.18535,0.75252,71.07204
2020-02-28,1.24941,0.16544,0.6417,66.20619
2020-02-29,1.3085,0.16108,0.52989,61.04053
2020-03-01,1.23605,0.13754,0.44589,56.20422
2020-03-02,0.8816,0.13345,0.4408,60.86853
2020-03-03,0.67934,0.11917,0.39853,47.17367
2020-03-04,0.82579,0.1079,0.35671,39.84053
2020-03-05,0.64916,0.09745,0.31726,33.24218
2020-03-06,0.58625,0.09163,0.28071,29.61647
2020-03-07,0.71743,0.0769,0.22762,26.90492
2020-03-08,0.58752,0.06717,0.20553,26.4902
2020-03-09,0.45435,0.09263,0.23962,29.79228
2020-03-10,0.46934,0.09108,0.28635,28.49514
2020-03-11,0.70143,0.08945,0.30208,24.02346
2020-03-12,0.55771,0.10008,0.26335,20.56511
2020-03-13,0.40744,0.07808,0.22799,19.29851
2020-03-14,0.50816,0.0689,0.19108,16.62577
2020-03-15,5.0273,0.06754,0.16644,14.92164
2020-03-16,0.52925,0.12036,0.20826,16.8914
2020-03-17,0.49134,0.2749,0.24172,14.70828
2020-03-18,0.44625,0.15999,0.56771,13.9044
2020-03-19,0.47171,0.10754,1.10896,18.50553
2020-03-20,0.44453,0.14426,0.88197,13.56359
2020-03-21,0.4738,0.09381,0.28426,11.28111
2020-03-22,0.94142,0.07108,0.20372,11.1433
2020-03-23,0.36689,0.09354,0.24172,11.56656
2020-03-24,0.29562,0.0739,0.19799,10.87394
2020-03-25,0.29508,0.06099,0.18535,10.51795
2020-03-26,0.27471,0.06699,0.16899,10.38105
2020-03-27,0.28517,0.07836,0.17272,10.15869
2020-03-28,0.32717,0.06272,0.1399,10.25105
2020-03-29,0.32462,0.06754,0.12863,8.86464
2020-03-30,0.31962,0.06354,0.1789,8.6911
